timestamp,BatteryVoltage,Amperage,Temperature,elevatorDesiredPosition,elePosition,eleVelo,eDesiredVelo,batteryname
290.8,12.0,16.2,53.9,578,296,-305,-701,category1
290.90000000000003,5.1,16.1,38.6,707,66,3688,-3018,category1
291.0,10.7,34.6,95.8,-592,153,2635,3527,category1
291.1,4.3,9.3,34.6,-481,-418,1960,-452,category1
291.2,3.7,78.5,5.6,275,402,-1991,-1965,category1
291.3,1.8,17.7,73.0,259,586,2146,4931,category1
291.40000000000003,2.9,51.2,86.0,-554,-564,357,3703,category1
291.5,10.2,59.1,24.3,-418,-374,-3409,-204,category1
291.6,1.5,25.2,74.8,-533,52,4388,2594,category1
291.7,9.8,62.3,32.9,89,-271,-5852,-5538,category1
291.8,9.4,9.6,27.1,605,631,-4,-5542,category1
291.90000000000003,12.8,61.5,15.0,-207,-389,-578,-4583,category1
292.0,3.6,2.2,75.9,789,-443,5474,4882,category1
292.1,12.3,18.5,27.8,-522,266,2312,2958,category1
292.2,5.8,2.5,66.1,34,-282,1758,-3454,category1
292.3,9.9,9.9,74.8,5,381,-2589,-4787,category1
292.40000000000003,8.4,74.9,4.4,-60,158,4004,-4251,category1
292.5,10.2,30.7,22.7,336,45,-1628,1793,category1
292.6,5.0,72.5,83.8,877,-516,2588,4867,category1
292.7,4.0,59.5,32.5,-726,-72,-1789,3577,category1
292.8,6.8,72.5,39.9,495,554,5083,-3461,category1
292.90000000000003,7.2,23.0,19.3,-196,-68,-3541,5056,category1
293.0,8.3,56.5,96.1,486,-593,-5570,885,category1
293.1,8.7,17.6,53.8,732,-431,-5419,3536,category1
293.2,6.8,65.8,12.5,-411,-368,3031,-5918,category1
293.3,10.9,50.6,0.9,412,825,5867,3888,category1
293.40000000000003,2.7,42.5,96.5,-17,881,3592,3765,category1
293.5,8.8,44.3,65.7,-524,-456,3788,-4368,category1
293.6,1.5,17.9,34.9,-321,109,-313,-1062,category1
293.7,8.1,79.2,3.0,-498,851,1989,3155,category1
293.8,10.8,66.0,82.4,788,-406,-2572,-3792,category1
293.90000000000003,3.9,47.0,5.0,-388,-326,-3194,438,category1
294.0,4.8,5.6,13.7,-645,604,4635,4909,category1
294.1,7.8,23.6,46.8,217,269,2639,-1502,category1
294.2,1.7,44.7,84.3,-708,533,771,-3925,category1
294.3,5.2,12.3,79.2,-729,689,56,-4382,category1
294.40000000000003,11.0,66.2,72.7,652,-623,-3240,-1638,category1
294.5,11.0,79.9,26.6,691,447,1094,4776,category1
294.6,9.3,40.2,84.9,-116,5,2517,-5338,category1
294.7,2.4,36.2,52.6,679,-384,2353,-2838,category1
294.8,4.3,74.2,40.1,737,-425,-1442,-946,category1
294.90000000000003,5.4,66.4,10.7,-830,166,-4525,4862,category1
295.0,8.5,10.9,8.1,156,784,-3000,2020,category1
295.1,2.6,25.1,76.5,-127,-700,-5665,3634,category1
295.2,1.2,60.2,69.1,19,898,-3489,-3849,category1
295.3,5.6,14.9,37.5,556,176,3130,-1906,category1
295.40000000000003,9.1,73.0,5.1,-793,45,-1476,1997,category1
295.5,1.9,45.5,93.8,773,-116,-992,-2066,category1
295.6,7.7,23.1,23.6,-623,391,2951,5637,category1
295.7,7.8,41.8,7.5,312,196,-2841,4225,category1
295.8,2.8,2.0,7.1,-47,514,-1765,-713,category1
295.90000000000003,8.5,35.7,90.3,-472,506,1448,2835,category1
296.0,8.3,39.7,90.6,16,-705,-2433,5815,category1
296.1,8.7,3.6,42.5,-123,152,4002,-2313,category1
296.2,4.0,73.1,6.7,659,556,2647,4835,category1
296.3,6.1,55.7,16.1,431,634,279,-401,category1
296.40000000000003,7.2,66.7,68.9,248,-208,-1649,2606,category1
296.5,7.4,45.2,3.4,-746,-276,-4487,-2596,category1
296.6,5.0,45.3,56.9,395,456,5537,-3668,category1
296.7,1.4,54.4,33.7,849,-99,1980,-5008,category1
296.8,0.5,21.1,11.3,-664,-69,-4369,-1248,category1
296.90000000000003,6.8,64.7,59.9,-703,361,4969,1085,category1
297.0,10.7,78.3,10.4,376,-240,2451,-5570,category1
297.1,1.3,53.2,19.2,435,-752,-1082,-1661,category1
297.2,8.9,35.3,52.3,-487,416,-2623,4486,category1
297.3,10.9,28.7,32.5,-62,662,-2939,3995,category1
297.40000000000003,12.1,33.3,66.3,192,-444,-2067,-4677,category1
297.5,6.9,25.2,80.1,589,-605,776,-788,category1
297.6,6.2,47.7,78.1,-435,846,3302,-4055,category1
297.7,11.4,25.8,7.3,407,-363,-738,-3458,category1
297.8,9.3,10.8,75.7,50,-869,-802,-866,category1
297.90000000000003,7.0,30.9,25.5,-750,558,-1826,2522,category1
298.0,10.9,36.1,63.1,322,-17,-3035,1012,category1
298.1,12.0,0.3,33.9,-134,-776,-5876,-1550,category1
298.2,9.6,43.6,83.7,-834,-887,-4392,-4239,category1
298.3,3.4,42.3,28.4,58,610,3710,-2232,category1
298.40000000000003,1.8,31.7,46.8,496,-675,-4429,4220,category1
298.5,2.3,73.7,24.1,853,-318,-3885,-5752,category1
298.6,0.8,23.0,20.2,80,-436,-1860,-5379,category1
298.7,12.5,64.1,78.7,575,-270,-2404,3068,category1
298.8,5.3,3.6,71.0,501,522,-3382,4360,category1
298.90000000000003,10.4,46.0,39.6,309,751,870,3074,category1
299.0,9.1,42.9,38.3,-531,-648,-911,2143,category1
299.1,8.5,61.3,25.0,-370,250,132,-5788,category1
299.2,2.8,65.0,86.5,-360,-409,4537,-3859,category1
299.3,1.9,51.7,44.1,762,484,-4130,660,category1
299.40000000000003,4.7,77.0,58.6,-446,386,3402,3994,category1
299.5,8.0,21.2,55.9,668,530,1846,3006,category1
299.6,8.0,22.9,81.6,-598,-815,3387,-4176,category1
299.7,0.4,28.1,44.1,-605,82,5040,2798,category1
299.8,7.4,43.3,5.5,-766,-844,1070,-2983,category1
299.90000000000003,4.0,50.7,57.0,-707,-105,3059,1608,category1
300.0,7.4,39.8,27.9,-261,-798,3636,-154,category1
300.1,10.0,41.7,72.8,366,588,-2198,5049,category1
300.2,4.8,63.9,56.2,-855,-381,3304,-4551,category1
300.3,12.5,11.8,71.2,770,-702,4751,-1041,category1
300.40000000000003,6.0,3.5,59.1,466,666,413,2286,category1
300.5,12.1,59.7,32.6,-485,887,-4983,-5743,category1
300.6,10.7,4.8,26.3,-859,-658,5633,-2208,category1
300.7,1.8,43.6,71.1,799,698,3733,2663,category1
300.8,6.9,70.8,95.9,158,-414,-5068,-2806,category1
300.90000000000003,2.9,4.9,22.0,-23,248,-4772,2578,category1
301.0,5.7,38.5,14.5,364,-685,2820,-5352,category1
301.1,1.3,53.6,36.8,736,751,5954,-2659,category1
301.2,2.9,50.2,41.5,-864,-355,-5529,-5759,category1
301.3,11.1,7.8,41.1,-192,894,3389,748,category1
301.40000000000003,0.9,14.3,22.8,718,828,-3636,-2090,category1
301.5,9.4,14.6,68.2,220,-343,3697,2980,category1
301.6,7.2,71.8,93.0,121,593,5415,4598,category1
301.7,2.1,10.3,27.7,-69,-370,33,3642,category1
301.8,8.0,50.4,22.0,-615,669,-2691,-244,category1
301.90000000000003,7.5,13.4,5.5,2,851,758,857,category1
302.0,6.2,52.5,66.7,634,-105,-4407,2195,category1
302.1,10.1,65.9,91.3,-52,754,905,-5046,category1
302.2,2.3,21.3,29.1,103,-179,159,2133,category1
302.3,6.5,23.0,56.5,-599,-463,-219,3437,category1
302.40000000000003,11.7,73.6,28.8,801,-325,2935,-1279,category1
302.5,7.8,56.9,57.8,342,457,1647,-4110,category1
302.6,2.3,74.9,80.2,57,871,3387,-287,category1
302.7,4.9,8.4,61.9,-522,786,-5437,-4000,category1
302.8,7.8,2.1,88.3,-460,-229,-5833,106,category1
302.90000000000003,7.5,20.5,28.4,-900,419,-4477,5861,category1
303.0,9.8,39.5,18.0,-33,-730,-5986,5835,category1
303.1,5.5,78.8,54.5,-232,710,3672,4632,category1
303.2,7.2,20.8,22.9,-851,518,-1867,-93,category1
303.3,6.0,16.5,45.8,235,-502,-3527,3026,category1
303.40000000000003,9.6,70.4,36.4,195,454,2085,237,category1
303.5,7.3,21.0,75.5,366,-661,209,409,category1
303.6,1.8,11.4,25.5,-336,-477,-4044,-1674,category1
303.7,6.1,16.6,15.0,-225,-874,-1127,1448,category1
303.8,10.5,38.3,6.4,338,316,-3083,-4713,category1
303.90000000000003,3.3,33.2,92.0,841,-693,-5149,-4961,category1
304.0,7.6,74.8,82.6,-545,362,465,393,category1
304.1,12.3,48.7,83.1,-499,780,-5668,2549,category1
304.2,10.5,75.9,74.7,662,431,-2228,-3075,category1
304.3,6.7,33.7,1.0,720,330,-4502,4772,category1
304.40000000000003,8.9,55.8,2.9,-507,-80,975,2933,category1
304.5,2.3,0.7,86.5,304,-246,-670,133,category1
304.6,11.6,12.6,21.6,-456,86,-5235,-5807,category1
304.7,1.8,36.0,88.2,-809,-508,1228,-4506,category1
304.8,6.0,15.2,3.4,-885,-734,-5863,-86,category1
304.90000000000003,0.7,76.3,38.9,-573,-608,1200,-947,category1
305.0,11.3,21.0,33.6,-275,-235,-3197,-25,category1
305.1,4.5,3.4,25.7,-843,-510,-1316,-3342,category1
305.2,0.2,18.6,76.1,285,-707,4880,2488,category1
305.3,6.2,2.5,68.7,305,-122,481,5943,category1
305.40000000000003,12.8,12.1,11.2,727,-332,-5690,-5361,category1
305.5,6.7,48.6,78.3,777,822,-3571,-2961,category1
305.6,5.9,79.0,53.7,35,114,-1371,3900,category1
305.7,1.5,22.2,40.5,489,-215,-939,-2057,category1
305.8,11.3,38.8,81.4,-548,420,506,-2062,category1
305.90000000000003,5.6,51.5,70.9,882,495,4537,5744,category1
306.0,11.8,44.9,50.9,-339,-227,901,-3815,category1
306.1,12.9,41.4,13.0,385,320,-1848,1043,category1
306.2,12.1,24.6,91.7,-809,110,-4084,5890,category1
306.3,10.5,31.1,84.2,-154,-418,-4766,734,category1
306.40000000000003,10.8,29.3,77.8,111,-587,1584,-2327,category1
306.5,4.0,33.6,94.8,736,245,2094,2366,category1
306.6,6.7,40.3,64.0,232,393,-4594,-2931,category1
306.7,12.0,16.2,58.4,-556,-498,346,4651,category1
306.8,3.3,8.4,7.2,63,-646,4313,-783,category1
306.90000000000003,3.3,76.2,15.6,-752,-326,2338,2679,category1
307.0,4.3,13.7,95.3,522,-809,-4971,-2537,category1
307.1,11.4,10.3,13.3,-525,-13,-215,1152,category1
307.20000000000005,1.2,20.1,39.0,435,520,-2542,1720,category1
307.3,0.4,11.7,74.0,447,284,2701,5431,category1
307.40000000000003,6.2,8.9,96.7,-387,-22,3792,-4756,category1
307.5,9.3,30.6,19.1,-601,728,-2344,545,category1
307.6,3.2,21.5,93.3,535,-113,1220,-986,category1
307.70000000000005,11.7,34.0,26.1,-139,298,-1460,3355,category1
307.8,3.3,14.3,91.7,-528,-292,-903,4979,category1
307.90000000000003,8.5,4.5,70.3,-307,-337,-5006,910,category1
308.0,4.9,39.6,62.8,-22,797,-2678,-2129,category1
308.1,6.7,35.1,94.8,129,491,-155,2026,category1
308.20000000000005,10.2,50.6,23.9,-782,-498,-512,-2053,category1
308.3,3.7,35.8,81.3,-121,-824,-390,5072,category1
308.40000000000003,1.7,20.7,83.1,294,-534,4940,2140,category1
308.5,9.1,7.3,63.5,-670,-23,-2637,5686,category1
308.6,1.3,49.1,38.6,506,-53,965,-1549,category1
308.70000000000005,4.9,55.5,73.9,720,-71,-4891,-1847,category1
308.8,4.0,61.9,77.8,154,785,5281,4153,category1
308.90000000000003,5.9,49.5,65.0,574,176,5254,-4784,category1
309.0,11.1,69.6,46.5,-623,402,-3058,-1748,category1
309.1,6.9,32.7,58.3,-160,-499,816,-5221,category1
309.20000000000005,0.5,3.1,68.9,-396,81,4451,383,category1
309.3,8.9,65.7,29.1,-445,-464,980,-445,category1
309.40000000000003,8.0,9.9,40.4,-792,251,2969,-3765,category1
309.5,3.2,65.4,7.1,299,-875,2725,5188,category1
309.6,8.6,71.5,90.4,291,447,1064,-1429,category1
309.70000000000005,2.0,77.8,42.9,-86,-180,-4669,-1748,category1
309.8,5.4,32.7,79.4,-768,-766,1862,-1762,category1
309.90000000000003,9.1,36.9,73.2,-271,-302,3961,2506,category1
310.0,10.4,63.1,54.7,9,-680,2611,-1712,category1
310.1,3.0,23.2,16.0,-821,702,1676,4714,category1
310.20000000000005,5.8,24.2,55.9,-581,858,88,2667,category1
310.3,11.9,30.6,69.7,766,487,3433,-1546,category1
310.40000000000003,1.9,24.1,87.7,-582,-786,-349,-3184,category1
310.5,1.0,34.0,88.9,-691,-470,675,-849,category1
310.6,11.3,28.1,60.9,-820,-895,4658,-3918,category1
310.70000000000005,5.5,55.1,32.5,210,362,-282,-5835,category1
310.8,8.0,33.2,95.9,-580,-611,-524,2627,category1
310.90000000000003,1.7,50.1,31.9,525,595,-454,-5798,category1
311.0,12.3,46.8,44.4,-497,543,-4986,-227,category1
311.1,3.9,3.4,0.6,709,649,-3461,-4557,category1
311.20000000000005,9.0,54.4,73.4,-261,25,-4912,-5445,category1
311.3,12.5,65.6,75.8,-724,-209,5768,-3264,category1
311.40000000000003,2.6,66.8,1.2,-241,889,-1896,-5756,category1
311.5,0.4,73.2,67.5,598,-63,431,-1633,category1
311.6,4.1,2.0,20.9,605,-621,-5990,-3696,category1
311.70000000000005,5.4,24.1,22.0,-42,176,-5720,-584,category1
311.8,2.4,54.4,96.4,-203,756,4962,-4123,category1
311.90000000000003,6.9,20.4,88.1,599,698,1134,4651,category1
312.0,0.4,22.7,66.8,-27,802,-3764,3847,category1
312.1,0.0,6.8,99.1,174,-648,2865,5929,category1
312.20000000000005,8.2,60.4,87.1,704,758,-5079,2327,category1
312.3,1.2,41.7,93.5,-370,362,-3645,-5401,category1
312.40000000000003,2.7,65.9,27.4,-303,-43,4490,-4993,category1
312.5,3.4,46.6,89.2,-189,-340,-2365,5256,category1
312.6,6.4,48.7,38.9,-871,642,-4919,3064,category1
312.70000000000005,12.0,0.2,0.2,-13,-445,3724,-329,category1
312.8,6.6,72.8,56.7,110,235,-1643,265,category1
312.90000000000003,8.7,69.7,14.4,18,-463,-1101,-729,category1
313.0,3.4,36.0,94.8,-606,-729,564,2346,category1
313.1,7.1,35.1,76.8,-887,587,2370,3273,category1
313.20000000000005,11.8,43.5,29.2,30,-384,1831,-1119,category1
313.3,8.3,12.8,40.5,-191,860,2504,-4082,category1
313.40000000000003,9.6,2.0,22.8,-627,-398,2310,-3925,category1
313.5,2.9,61.9,30.6,124,-155,-5993,-4089,category1
313.6,4.0,31.2,0.3,-24,403,29,5093,category1
313.70000000000005,2.5,2.5,63.8,180,31,4369,525,category1
313.8,2.3,79.6,8.6,-459,-416,-4033,-5670,category1
313.90000000000003,5.4,60.1,1.2,-528,711,565,-3420,category1
314.0,3.1,11.0,16.4,-619,183,3838,2375,category1
314.1,2.6,6.5,72.6,-55,197,5530,-1938,category1
314.20000000000005,6.3,13.7,82.6,806,-300,4030,-3218,category1
314.3,8.9,9.2,77.4,-445,-82,415,4843,category1
314.40000000000003,10.9,9.1,94.3,517,-139,460,-5715,category1
314.5,4.0,25.2,84.6,302,278,248,4848,category1
314.6,7.9,37.4,15.5,654,-254,-1189,-1311,category1
314.70000000000005,0.1,4.3,15.4,-139,-227,-5119,5758,category1
314.8,4.5,10.5,83.7,392,287,4163,-4732,category1
314.90000000000003,4.8,26.4,3.1,871,-374,-1472,4221,category1
315.0,6.8,38.7,74.0,-452,-335,2237,-4687,category1
315.1,3.1,0.1,60.2,-402,-410,-3925,5420,category1
315.20000000000005,2.0,31.5,17.0,333,-646,3122,-3275,category1
315.3,1.2,43.0,18.9,315,760,720,-932,category1
315.40000000000003,3.8,64.0,4.6,103,-214,-3643,-2864,category1
315.5,4.4,73.1,4.7,718,544,772,-1431,category1
315.6,8.1,37.3,64.4,-245,857,-4917,4147,category1
315.70000000000005,12.6,9.3,24.8,715,-159,-5670,4071,category1
315.8,11.7,49.9,29.6,-285,-459,-308,-3087,category1
315.90000000000003,12.2,29.5,55.7,140,-579,1466,3186,category1
316.0,5.1,7.1,67.4,-35,216,-5400,-1944,category1
316.1,8.6,71.6,88.2,-255,631,-1709,-5352,category1
316.20000000000005,9.3,26.6,12.4,-793,694,-114,-179,category1
316.3,12.4,56.6,6.0,232,793,1173,-802,category1
316.40000000000003,6.0,7.4,84.3,22,-714,1273,1803,category1
316.5,3.8,15.5,85.2,441,387,-4123,502,category1
316.6,6.0,37.4,84.3,-28,417,-2576,-1732,category1
316.70000000000005,1.4,22.9,7.0,314,-764,3468,-3915,category1
316.8,4.7,32.2,21.3,-193,566,-2774,-5912,category1
316.90000000000003,1.8,62.2,96.7,-582,822,4256,-959,category1
317.0,6.0,33.9,56.9,-713,-311,-102,-2101,category1
317.1,5.5,40.1,55.1,-117,-440,4246,-3632,category1
317.20000000000005,7.8,73.8,10.7,865,-877,1818,-1867,category1
317.3,4.1,46.8,19.5,843,-695,-4017,-1569,category1
317.40000000000003,2.5,11.0,98.9,-429,639,-5023,-2785,category1
317.5,9.2,13.4,60.4,862,-559,-1513,-1161,category1
317.6,10.1,7.0,71.7,343,482,-79,1610,category1
317.70000000000005,3.4,25.9,73.3,880,249,4992,-2551,category1
317.8,9.7,25.8,44.5,87,229,-4291,-2299,category1
317.90000000000003,3.7,75.0,8.4,-852,-435,624,-1627,category1
318.0,11.2,30.4,21.9,-544,-285,-3328,3813,category1
318.1,8.6,35.5,38.1,-599,-789,-3449,5141,category1
318.20000000000005,3.1,0.3,28.8,46,734,-4190,4321,category1
318.3,0.0,33.9,24.0,879,22,-5344,-2659,category1
318.40000000000003,2.1,19.0,65.9,748,879,-4253,-4271,category1
318.5,8.1,17.8,64.4,840,769,-5584,-1334,category1
318.6,10.0,47.4,61.8,-559,-179,-4178,1530,category1
318.70000000000005,1.3,2.3,93.5,-484,189,4186,-1436,category1
318.8,4.1,72.8,96.5,-783,-745,-1007,-5723,category1
318.90000000000003,9.9,32.3,50.4,409,687,-3417,-5211,category1
319.0,4.6,44.5,32.9,835,-284,5876,3159,category1
319.1,4.9,40.7,38.5,298,341,1978,-3108,category1
319.20000000000005,9.8,74.6,85.2,-268,-474,4574,3367,category1
319.3,1.3,72.7,73.2,-761,-331,3509,-3461,category1
319.40000000000003,10.2,60.9,15.0,194,-152,-1967,-3645,category1
319.5,6.8,34.9,40.3,-794,789,-1834,-3568,category1
319.6,12.8,63.2,43.8,118,305,-5489,2095,category1
319.70000000000005,4.7,0.7,12.0,364,-654,-3064,-2694,category1
319.8,10.8,24.5,57.9,-86,-824,5829,3423,category1
319.90000000000003,0.3,71.5,76.2,23,425,1261,4907,category1
320.0,2.5,3.6,64.7,-352,-340,2294,2537,category1
320.1,0.4,5.5,65.1,671,-706,4966,2805,category1
320.20000000000005,5.1,46.3,75.0,511,-542,3321,-2087,category1
320.3,5.7,72.3,15.5,-727,-818,-3260,46,category1
320.40000000000003,8.1,54.6,40.0,-378,-515,1089,-3497,category1
320.5,12.4,21.4,6.9,347,-812,-2471,-595,category1
320.6,3.2,44.8,44.1,419,306,-2180,5914,category1
320.70000000000005,7.6,19.6,71.4,-379,-757,-592,-5847,category1
320.8,12.6,24.6,82.8,-514,-887,600,273,category1
320.90000000000003,1.8,24.0,61.6,-1,377,4464,-4846,category1
321.0,9.7,69.7,22.6,-497,-107,1293,1903,category1
321.1,7.0,67.2,21.6,-365,-720,-3425,-2739,category1
321.20000000000005,3.7,18.7,70.2,-529,-183,-534,-1526,category1
321.3,8.4,54.9,79.0,365,-788,-4342,5515,category1
321.40000000000003,9.9,53.7,76.4,874,-174,2029,-4164,category1
321.5,7.7,57.8,20.8,849,107,-4939,2790,category1
321.6,1.1,11.2,49.2,-611,-711,-4926,-4004,category1
321.70000000000005,9.0,55.4,65.5,620,144,4436,-5518,category1
321.8,6.0,54.7,16.7,6,-409,-4024,1634,category1
321.90000000000003,10.8,30.3,78.7,673,-391,1327,5042,category1
322.0,7.6,78.1,78.8,-80,-644,1687,-3210,category1
322.1,0.1,61.4,53.3,-249,-382,4438,3972,category1
322.20000000000005,9.2,49.2,87.7,48,41,918,1000,category1
322.3,5.0,75.7,58.8,360,-664,-5279,4152,category1
322.40000000000003,7.8,42.6,26.8,815,-697,-5387,-2355,category1
322.5,7.1,42.3,88.1,30,-241,-979,1882,category1
322.6,5.3,42.6,99.4,-481,-889,2988,-4409,category1
322.70000000000005,1.2,55.5,30.7,-478,211,-1848,3870,category1
322.8,8.0,50.6,18.7,-839,-89,-2339,-3435,category1
322.90000000000003,6.3,5.3,79.4,655,-69,2083,-3092,category1
323.0,4.5,13.5,69.0,349,-635,4653,1504,category1
323.1,10.9,52.2,38.3,630,460,3831,-2313,category1
323.20000000000005,8.3,32.4,87.7,-852,-801,1085,-3601,category1
323.3,4.7,2.1,98.7,871,-63,3046,-4610,category1
323.40000000000003,6.3,46.9,31.2,-206,85,-1223,2107,category1
323.5,12.7,19.8,38.8,-504,-453,5302,2159,category1
323.6,1.8,49.1,48.1,-97,93,3276,1022,category1
323.70000000000005,11.5,73.5,36.8,-195,-688,-5565,-227,category1
323.8,1.9,32.8,80.4,-633,-670,-105,786,category1
323.90000000000003,8.1,50.3,42.6,686,-177,571,-1013,category1
324.0,9.6,64.4,38.4,-139,-709,-3140,-1487,category1
324.1,3.4,39.7,90.7,-15,-65,1621,-4018,category1
324.20000000000005,3.4,28.1,40.6,830,893,-4803,4147,category1
324.3,10.5,23.8,15.0,-20,-204,102,-5389,category1
324.40000000000003,2.9,15.5,19.3,-294,137,-4172,5816,category1
324.5,12.8,48.1,97.8,-849,-518,-3511,-4599,category1
324.6,0.0,51.1,23.3,791,-598,2328,-2362,category1
324.70000000000005,10.9,70.7,86.1,-304,675,-3948,334,category1
324.8,0.5,33.8,55.3,-93,-135,-118,1901,category1
324.90000000000003,5.1,47.7,75.9,-622,-453,3987,-2808,category1
325.0,6.7,9.9,21.4,-515,499,5552,3626,category1
325.1,11.9,33.9,13.9,401,-533,-924,-1231,category1
325.20000000000005,9.5,60.5,21.1,279,-821,-5735,1761,category1
325.3,12.5,62.5,53.5,-702,-105,-5996,-3549,category1
325.40000000000003,4.3,73.9,90.4,439,-183,-5037,4931,category1
325.5,11.6,23.5,83.1,-576,-278,5299,2632,category1
325.6,11.4,38.1,25.6,-535,20,5041,3915,category1
325.70000000000005,10.6,45.2,4.2,-765,-57,922,244,category1
325.8,9.5,7.9,11.8,-413,49,4087,1501,category1
325.90000000000003,6.5,19.9,75.7,607,689,1119,-3647,category1
326.0,3.2,31.5,55.0,-678,-233,289,-1614,category1
326.1,0.6,58.2,55.5,-31,-163,-4502,-3975,category1
326.20000000000005,11.7,48.0,26.1,747,-214,-1688,3141,category1
326.3,2.1,10.8,36.6,-306,-56,-830,-5633,category1
326.40000000000003,12.6,45.9,52.0,47,-233,-5034,4907,category1
326.5,3.2,53.7,2.5,93,-543,-398,-815,category1
326.6,3.3,25.7,58.2,97,-766,108,-3616,category1
326.70000000000005,8.7,16.7,76.6,-899,-399,-2799,5804,category1
326.8,8.6,50.9,22.7,341,293,-1431,2239,category1
326.90000000000003,8.4,0.4,42.6,-134,-187,3308,-4582,category1
327.0,12.9,43.6,63.8,-362,-28,-2403,-2683,category1
327.1,7.4,24.0,48.0,812,-186,-2516,4349,category1
327.20000000000005,11.1,11.3,45.3,-248,-749,5140,-5115,category1
327.3,10.6,55.3,89.5,-799,71,1270,-4324,category1
327.40000000000003,10.0,24.9,98.9,266,221,-4827,-3693,category1
327.5,11.8,45.1,66.6,289,744,-4567,-4145,category1
327.6,4.1,43.7,75.6,697,-660,-5771,-692,category1
327.70000000000005,0.8,50.7,17.0,-242,-510,5434,298,category1
327.8,2.8,9.0,94.9,830,-410,2648,-859,category1
327.90000000000003,4.9,55.2,37.4,-23,-760,-4471,-4405,category1
328.0,2.5,40.5,83.9,27,-452,-2673,5579,category1
328.1,4.1,8.5,78.2,484,-464,-5188,-5644,category1
328.20000000000005,8.6,21.9,97.2,-9,-303,5064,3983,category1
328.3,7.5,32.9,42.2,742,-841,-4266,-4975,category1
328.40000000000003,3.5,61.0,70.2,-696,-655,-1948,-5130,category1
328.5,12.9,55.6,50.1,561,676,-4654,-4509,category1
328.6,3.2,42.3,77.7,586,372,-2668,-4217,category1
328.70000000000005,11.0,22.7,97.5,585,523,5038,-5292,category1
328.8,10.3,30.0,82.8,291,-708,-2153,3069,category1
328.90000000000003,7.3,6.4,12.6,-118,-365,3528,-4208,category1
329.0,4.3,61.7,94.4,798,299,3032,5401,category1
329.1,7.3,47.7,42.7,760,597,-5295,-2710,category1
329.20000000000005,4.6,68.4,90.8,625,115,-2817,-155,category1
329.3,3.8,69.5,84.9,-557,-97,278,-3295,category1
329.40000000000003,9.8,36.4,47.3,465,-167,-2272,2504,category1
329.5,11.2,10.8,47.3,-646,-401,-1586,-2202,category1
329.6,1.7,75.4,53.6,687,-871,11,-5885,category1
329.70000000000005,2.1,63.5,38.3,-777,810,-3452,-4173,category1
329.8,4.7,64.9,66.6,-899,-873,-3813,1855,category1
329.90000000000003,9.4,75.5,72.1,412,35,2887,-4744,category1
330.0,3.8,34.6,5.1,459,-79,5563,120,category1
330.1,7.7,53.0,21.3,688,-53,-4451,5002,category1
330.20000000000005,0.5,23.6,9.2,521,-517,-3907,-2449,category1
330.3,5.4,26.2,38.1,345,-524,3024,-1577,category1
330.40000000000003,1.9,22.9,99.6,-154,-198,-5237,3943,category1
330.5,2.7,49.3,94.2,695,-211,-4454,4895,category1
330.6,10.4,18.5,14.1,463,-144,2623,-5797,category1
330.70000000000005,2.2,36.4,34.9,741,248,-2913,-1168,category1
330.8,6.1,25.6,44.6,-72,861,2539,-4535,category1
330.90000000000003,4.3,69.0,37.2,-295,-545,3504,2735,category1
331.0,8.1,26.4,39.5,-109,-7,2886,-5114,category1
331.1,3.4,10.7,35.6,739,-86,-197,-5840,category1
331.20000000000005,8.2,51.9,77.7,-375,-751,501,-294,category1
331.3,5.2,49.0,65.4,-477,-123,-597,-5446,category1
331.40000000000003,0.6,14.4,20.2,328,-630,-4585,3110,category1
331.5,8.3,30.7,48.8,161,508,5769,-546,category1
331.6,11.7,14.5,84.0,-613,-722,-3389,6,category1
331.70000000000005,6.7,38.2,56.6,524,601,1654,-1629,category1
331.8,3.8,62.7,8.7,-810,-891,648,3021,category1
331.90000000000003,11.5,15.4,60.4,-334,-314,494,-1602,category1
332.0,8.1,68.2,19.7,-824,-627,3606,1925,category1
332.1,8.5,77.8,19.9,-362,219,515,-602,category1
332.20000000000005,7.3,1.0,49.9,-679,-64,-199,-824,category1
332.3,10.2,27.2,98.2,536,-602,3769,5714,category1
332.40000000000003,9.9,40.9,89.0,797,756,-5278,-5078,category1
332.5,2.3,14.8,22.9,321,-185,-1949,5657,category1
332.6,0.4,24.9,49.2,245,1,1155,4871,category1
332.70000000000005,2.1,72.6,63.3,757,590,-2604,3793,category1
332.8,5.9,17.5,23.1,736,500,-3584,1286,category1
332.90000000000003,5.8,47.0,65.1,505,181,-899,2134,category1
333.0,11.2,15.8,39.4,-384,-260,-395,5538,category1
333.1,0.3,78.8,67.2,-368,542,-4345,-1643,category1
333.20000000000005,8.4,69.4,87.7,-86,495,1076,-5186,category1
333.3,7.1,56.7,61.1,443,693,-974,-3106,category1
333.40000000000003,5.0,30.5,81.0,-93,57,3306,1679,category1
333.5,2.5,55.7,76.9,346,-51,3277,3253,category1
333.6,5.2,49.0,17.8,-251,-296,4218,1061,category1
333.70000000000005,7.6,66.1,19.3,-229,823,661,4502,category1
333.8,6.4,15.1,72.1,-442,799,3151,-5317,category1
333.90000000000003,7.1,25.0,32.7,729,474,2201,3251,category1
334.0,2.9,76.9,16.3,-11,247,-3067,-1685,category1
334.1,4.9,62.8,1.9,-573,696,3421,3469,category1
